cleaned_tweet,label
የሚያስወግድ ነገር አንዳች ያስወግድ ጥንብ ዘረኛ እንዳንተ አይነቱ አስመሳይ የኢዜማ ቡችላ በውሸት ማንነት ተደብቆ ፀረ አማራ ጠል ፕሮፓጋንዳ ትነዛላቹ መርዝ ወረኛ ጥንብ ዘረኛ,0
ይህ የሚደነቅ,1
ላስኪትlaskit ከሚል የመንግስት ባለስልጣንና ደክስ deks ከሚል ናይጀሪያዊ በላይ የሚያበሳጨኝ ምንም የለም lastic and desk,0
conga ድንዙዞችን የበለጠ ለማደንዘዝ የምትሄድበት መንገድ ዛሬ አድርሶሀል እግዚአብሄር ግን እንደሰው አይደለም የሙስሊም ተወላጆችን ሰብስበህ ኢትዮጵያዊነትን ኦርቶዶክስን አስወግደህ ስልጣንህን ለማፅናት ብትጣመርም እመነኝ ይቀድምሀል,0
እቺ ፈረስ ፊት🤣🤣🤣🤣 ባገር ውስጥም አታሞይም እውነትም ረጅም ሰው ልብ ሱሪ ያጥረዋል ለካ🤔🤔🤔🤔,0
ሴትዬ ማስተማርና ፅጥታ ማስጠበቅ ሲያቅታችሁ እዳ ደግሞ ይዛችሁ መጣችሁ ያልተማረ ስራ ፈት ወጣት ምን ያህል ጉዳት እንዳለው የሚያውቅ አይጠፋም ስፋራችሁ አይጥ ሞት ሲያምራት የድምት አፍንጫ ታሽታለች ይባላል,0
ለውጡ ለውጡ እኮ ብልፅግና ፓርቲ መስርቶ ሌላ አምባገነን ስርአት መገንባት አይደለም,0
አክቲቪስቶችን ፖለቲከኞችን አጥብቀን እንቃወም መምህር መስፍን ሰለሞን,0
ማር እየላስን ነዋ ማር ለጤና ጠቃሚ ሎል,1
ፋራ የመንደር ዱርዬ ስራ ፈተን አንተን ስንከተል አልታየህም ምድረ ዱቄት ብዙ ስራ አለብን ኮተት,0
ለራሱ በቀን ጊዜ ምክር የሚያስፈልገው ፉዞ በቀን ጊዜ ካልመከርኳችሁ ሲል ምን ይባላል,0
ከምንም በላይ ይህ ምርጫ ቶሎ እንዲሆን የምመኘውና ትልቅ ተስፋ ያለኝህዝባችን አዴፓ ከተባል ገልቱ ቡድን በሰላም የሚላቀቅበት የመጨረሻው ምእራፍ መሆኑን በማሰብ,1
asham tv አናርጅ እናውጋ ሙስሊሞች ያንን ተግባራዊ ባደረጉ ጊዜ ውጤታማ ሆነው ነበረ ክፍል s via,1
መቃብር ቦታን ፈንቅሎ ለልማት ምን አለ የአባታችሁን አጥንት አንቀሳቅሱ ብትሉን ቤተስኪያን ናችሁ ካድሬ እውነትም ቤት አልባ ኢትዮጵያዊ ደሞ ወደ ኢትዮጵያ ተመለሱ ይሉናል አገር ማለት ሰውን ሰው ማክበር ብሽቅ,0
በለው አሜን ብያለሁ እሺ ታንክዩም ጭምር,1
ቢልየን ብር ያላቸው ባለሀብቶች እንዳሉን ዛሬ ያወኩት ትላለህ እንዴ አፋር ውስጥ ቢያንስ የነዳጅ ማደያ የሌለው የወረዳ አስተዳዳሪ አለ እንዴ,0
ጓደኞቼ አይደሉም ትዎነ ውሰ ቅልት አሁን የፍርሀት ጊዜ አይደለም ልዋቸሻይ ንምለ ናእ,0
ያ የምትፅፉት ታሪክ የህፃናት ትቤትን ከአንዴም ሁለቴ ተመላልሶ በክላስተር ቦምብ ከደበደበ መሪ ድርጊቱ እንኳን ሊያወግዙ ተጨማሪ ክላስተር ቦምብ መግዣ ሲያዋጡ ከነበሩት ጋር ይሆን ይቅር እንላለን እንጂ አንረሳም,0
🤣 ድሮ በዘመነ ኮዳክ ፎቶ ቤት ፍላሹ ፏ ሲል አይናችን ተጨፍኖ እንዳይወጣ የምንቸክለውን ነገር አስታወሰኝ ምን ሆኖ ግን ከሗላ ያለው ቴዲ ሁሉ ፊቱን አዞረ እኮ,0
አቦ እንደው ምን ላርግህ የፍቅር ሰራዊት,1
ጠቅላይሚኒስትሩ አገር የመምራት አቅም የላቸውም አቶ ልደቱ አያሌውክፍል ethio forum via,0
ሚመስለኝ ከሆንክም የምታታልለው ምስኪኑ የአማራን ጠላት ነህ ወያኔ የጫነብህ የዘር አስተሳብህን ደብቀህ ሳናውቅ ለብዙ ግዜ ሸውደህናል አሁን ተነቃብሽ ዘረኛ ነህ,0
ስትሮክ ውስጥ የገባ አገር ላይ ስቶክ ይላሉ ለዛውም ግንቦት ላይ,0
ዶር ሄኖክ ገቢሳ እንደተናገረው ሁሉም ፓርቲ commodity የተሻለውን ያለምንም ግፊት መርጦ የሚገዛው ህዝብ መሆን አለበት አደራ እንግዲህ አንዱን commodity ብቻ ነጥሎዋጋ ቀንሶ በሸማቾች ህብረት በኩል ለማቅረብ ሙከራ እንዳይደረግ,0
የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር በበኩሉ ከእገታ የተለቀቁትንና ያልተለቀቁትን ተማሪዎች ማንነት ከዩኒቨርስቲው ለማጣራት ጥረት ባደርግም ስልክ አልሰራ ስላለኝ ጥረቴ አልተሳካም ሲል ተናግሯል,0
ሰው ሲታረድ ምንም ያላለው ኢዜማ ችግር አማራ ክልል ሲፈጠር ለማውገዝ የመጀመሪያው አሉ ወቸው ጉድ የድኩማንና የሴረኞች ስብስብ,0
እውነተኛ ሚድያ መሆኑን አመነበታ,1
የአሜሪካ ውጭ ጉዳይ ቢሮ state department በኢትዮጵያ ያሉ ዜጎቹን ፓስፖርታችሁን እንዳትሰረቁ ተጠንቀቁ ብሏል,0
ውሀ ቅዳ ውሀ መልስ የኢትዮጵያ ፖለቲካ ቀጥ ያለ ሲታጣ ይመለመላል ጎባጣ ሆነ እኮ ነገሩ,0
ሰውዬ ችግር ውስጥ አታስገባኝ🤭,0
የኢፌዴሪ ጠቅላይ ሚኒስትር አብይ አህመድ ዶክተር የልደት በአልን አስመልክቶ የእንኳን አደረሳችሁ መልእክት አስተላልፈዋል,1
እሺ ና ስድቡ ይቅር እንነጋገር,1
ጐጠኞች ሁሉንም በዘር እሚያዩትየሚለኩት,0
የኢትዮጵያ ምጣኔ ሀብት በተያዘው አመት በ በመቶ ሊያድግ ይችላል ተባለ,1
የቱለማ አባ ገዳ ጎበና ሆላ ገለልተኛ ሆኖ ህዝቡን በማገልገል ግዴታውንና ሀላፊነቱን መወጣትባለመቻሉ ስልጣኑ እንዲገፈፍ ተደርጓል አባ ገዳውየህዝቡን ሳይሆን የመንግስትን ተልእኮ ብቻ ተቀብሎ ሲፈፅም የነበረ መሆኑ ይታወቃልአባገዳ ባልቻ ሚdhaክሶ,0
የ ለውጥ ሮትራክት ክበብ የገና በአልን እድገት በስራ ትምህርት ቤት ከሚገኙት ልጆቻችን ጋር አብረን እይተጫወትን እየበላን እየጠጣን እንድናከብር ጋብዞታል ሰአት ጥዋት ጀምሮ ቦታ ተክለ ሀይማኖት ከፔፕሲ ፍብሪካ ፊት ለፊት,1
ethio talecom እንኳን ለገና በአል በሰላም አደረሳችሁ እያለ በአይነቱ ለየት ያለ የ የአየር ሰአት ስጥታየገናን በአል ምክንያት በማድረግ ጥር ቀን በአለም አቀፍ የአየር ሰአት መሙያ አገልግሎት ካርድ ሲሞሉ የካርዱን ቁጥር,1
ኢዜማ በዘረኞች ለምን ኢላማ ተደረገ,1
shame on መረራ ሌላ ምን ይባላል,0
ለምክረ ምክር ብቁ ነህ ብዬ አላስብም,0
እግዚአብሄር አብዝቶ ይባርክሽ የኔ ቆንጆ ♥ ቃለሂወት ያሰማልን,1
አሜን በአሉ ለሁላችንም የሰላም የጤና የመተሳሰብና የመረዳዳት በአል ይሁንልን,1
ይህም አለ ከሰሞኑ በስህተት የተላከላቸው ሚልዮን ብር ለባንኩ ወስደው ያስረከቡት የመቀለ ከተማ ነዋሪው ድርጊት ብዙዎችን አጀብ አሰኝቷል የገንዘቡ ባለቤትም ገንዘቡን ተቀብሏል,1
ብቻ አደለህም ዜናው መቀሌ ከውስኪ ጋር በረዶ ና ውሀ በጎን ከተወሰደ በሗላ ዋይ ዋይ ዋይ ይባላላ የቀረው ድራማ ይህ,0
ከቶቹ አንዱ መሆኔን አውቃለሁ,1
የአማራ ሙስሊም ቆረጠ ከአማራነት ሙስሊምነት ይበልጣል እኛም አህመዲን ጀበል ነን ሉሙጡን ባንዲራ አሽቀንጥሮ ጣለ january,1
በርከት ያሉ ያአጥቂ ስፍራ ተጫዋቾችን የማስፈረማችን ምክንያቱ አሁን ግልፅ የሆነ ይመስለኛል ሳላ ከሌለ ጎል የለም ውሸት በሆነ ብለህ የምትመኘው መራር እውነት ሰላም ዋሉ ቤተሰቦች,1
ሰው ያስባል እግዚአብሄር ይፈፅማል,1
መልካም መልካም የምንሰማበት ይሁንልን ለበአሉ እባሪዎች እንኳን አደረሳችሁ,1
ራእይ revelation በደምም የተረጨ ልብስ ተጐናፅፎአል ስሙም የእግዚአብሄር ቃል ተብሎአል,1
ታክሲ ውስጥ በጉ ወንበር ላይ ቁጭ ብሎ የገዛው ሰውዬ መሬት ላይ,0
ሁሌም አላህ ከ ሀቅ ጋር ነዉ,1
ሀሀሀሀ ዶማነትህ ከዚህ የሚጀምረው እውነት የሚመስል ወሸት ያልተዋሸበት ውሸት እንደማስረጃ ማቅረብህ🤦‍♀️,0
የደጋጉ አበዛዝ ለጉድ ዳዊት ያሉህ ያለ ነገር አይደለም አቦ እድሜህን ያርዝመው,1
ናማ የበግ ወጥ ላይ እየደረሰ ያለውን ጥቃት መክት,0
ታምራት ግልፅ የደርግሀይለስላሴ ስትራቴጂ የትምክህተኞች የመጨረሻ ግብ የተናገረው የኢሳያስ ሸገር መምጣት ህወሀትን በሸአብያ መተካት አስደሳች ያደረገው መሰረታዊ ምክንያትም የኤርትራ ህዝብ ሀዘኔታ እንዳልሆነ የታወቀ,0
የሰይጣን ቁራጮቹ አይደላችሁም እንዴ አተራማሾቹ የማትቆፍሩትጉድጏድ ምን ቀረ የዘረፋችሁት ገንዘብ ምን ይስራ የአመት መርዛችሁስማን ገረድ ነበረ ታውቁታላችሁሶማሊያ ገብቶበወገን ደም የአሜሪካ ተላላኪና ኪሱን የሞላው ማን,0
ሀሀሀ ቆንጅዬ ኧረ ላጥ ይሄን የs ቃል ከየት ያመጣሽው ለከፋ ተለዋውጦ መጥቷል ከአገር ከወጣሽ ብዙ አመት ሆኖሻል እንዴ,0
እስቲ በመጣሪ ያለ ወንጀል የታሰረትግራዋይ ንገሪኝአደራሽንአጠቃላይ የሜቴክዘራፊዎች የደህንነት መስሪያ ቤት ሰውበላዎችእንዳትይኝ ከሁለቱ ተቋማት ውጭ የታሰረ አለአሰተውይ የሜቴክ ምክትሉ ኦሮሞ ነውታስሯልየደህንነቱ ምክትል ደቡብ ታስሯል,0
በግፍ የተወሰደውን የኢትዮጵያን የባህር በር እናስመልስ ባለ ዲንጋይ ራስ,0
ታካብዳለህ እንዴ እያለች,0
ስእሎቿ ግሩምና ጥልቅ ናቸዉረጅም እድሜ ከጤና ጋር የኔ ጀግና,1
እንኳእ አብፀሀና ንህዳር ፅዮን በረከታ ልመናአን ምህለላአን ንእኖና ማርያም ምሳናን ምስኩሉ አለምን ይኹን ሰናይ በአል ይግበረልና ወኢያድግ እግዚአብሄር ለሀገር ዘእንበ…,1
በወሎ ዩኒቨርሲቲ የተፈጠረው ምንድነው,0
እንዴ በእርግጠኝነት ውነ ንማ ውገልፈሚየ ርከሞመ ሎጥቀ ግን ከእናንተ ወገን ብቻ ምድንወ ጥስው ርብቃመበ,0
ፈጣሪ ያለንን ሲወስድ ሁሌም ወደፊት የሚሰጠንን የተሻለና የላቀውን በማሰብ ነውና እሱን የምናይበትን የበዛ ትእግስት ያድለን አንተም እንኳንም ተወለድክ,1
የከፍታውን ተረት ወዲያ ትተን ለማይጨበረበር እውነተኛ ምርጫ መዘጋጀትና መተግበር ዝግጁ ሆነን እንደሚገባ ብናከናውን ከፍታ,1
የተከበራችሁ የፊስ ቡክ ወዳጆቼ እንኳን ለፍርንጆቹ አዲስ አመት በሰላም አደርሳችሁ አዲሱ አመት የሰላም የአንድነት የፍቅር ከሁሉ በላይ የብልፅግና ይሁንላችሁ,1
ሌንጮ ባቲ ስለ ብልግና ፖርቲ ለመስበክ ሳውዝ አፍሪካ ገብቷል እየተባለ ሳውዞች ባለጌን በባለጌ መንገድ መመለስ,0
እስክንድርን ፅንፈኛ አማሮች ብቻ ናቸው የሚመርጡት,0
በርታ እስኪው ፍትህ እውነተኛ ዲሞክራሲን የሚፈልጉ ሁሉ ከጎንህ ናቸው,1
ይህ ምርጥ ውይይት አያምልጣችሁ,1
amhara bank አማራ ባንክ የሼር ሽያጩ ሊጠናቀቅ አራት ቀናቶች ብቻ እንደቀሩት ምን ያህሎቻችሁ ታውቃላችሁ ባሉት ቀሪ ቀናት ታሪካዊ አሻራችሁን አሳርፉ,1
እልከሰከሳለሁ እያጥራቸው ስር ስር ፈተው እንደምቦሳ ይለቁሽ ይመስል የአርሶ አደር ወግ via,0
ያ ሁሉ ዲስኩር የት ደረሰ ውድ ዶር ቴድሮስ አዳኖም,0
እንዲህ እያልክ እራስህን አፅናና ቅኔም አልገባህ የሌንንም ልክፍት አይለቅህም አስክታሸልብ ለፍልፍ እንግዲህ,0
በሀገራዊ የሳይበር ደህንነት ዙሪያ ለቋሚ ኮሚቴ አባላት ስልጠና ተሰጠ ሀዋሳ ታህሳስ አም ደሬቴድ በሀገራዊ የሳይበር ደህንነት ዙሪያ ለህዝብ ተወካዮች ምክር ቤት የውጭ ግንኙነትና የሰላም ጉዳዮች ቋሚ ኮሚቴ አባላት ስልጠና ተሰጠ,1
መልካም ዜና ይኼውልህ የኢየሱስ ክርስቶስን ልደት ምክንያት በማድረግ ነገ ከጧቱ ላይ ጊዜ መድፍ እንደሚተኮስ የመከላከያ ሚኒስቴር አስታወቀ,1
ሰውየው የፖለቲካ ተንታኝ ነኝ ባይ ከብት እውቀት ስነ ልቦናም አህያ ነገር,0
እሱም ያጥወለውላቸዋል አፄዎቹ የድሮ ስርአትን አምረው ከዙፋንቸው ተከስተው ሲያዩ ልባቸው ቀጥ ብትልስ,0
እውነት አባቴ እንዲህ ተረዳድተን ተደጋግፈን በደስታውም በሀዘኑም አብረን የኖርነው እንዳሁኑ የተማሩ ማሀይሞች የዘር የክልል ፖለቲካ አምጥተው መርዝ ከመርጨታቸው በፊት ❤,0
የጊዜ ልዩነት እንጂ ሁሉም ሰው መሳቁ አይቀርም be happy,1
ነገረኛ,0
ጣልያን የነካካው አስቸጋሪ,0
መልካም አዲስ አመት ከአገራችን ዉጭ ላለን ኢትዮጵያዊያን በሙሉ አገራችን ኢትዮጵያ ስምምነት መግባባትና መተሳሰብ ወደነገሰበት አዲስ የታሪክ ምእራፍ ዜጎቿም ከእኔነት ወደ እኛነት የምን…,1
ኢም ሰይጣን,0
አሜን አሜን አሜን ሰላምዬ የኔ ልዩ,1
ለመጥለቅ ያህል ወሳኝ ነገር ያስፈልጋል ልያታይ ጥስው ዶረበ ፅርቅ ድንአ ምንም ሳይነሱ ሉቃብጠይ ንዱንአ ንችታለሁከ ይአ,0
🤣🤣🤣 አሜን እንኳን አብሮ አደረሰን,1
ለማንኛውም እንደዚህ አይነቱ አመክንዮ በጭራሽ ተቀባይነት እንደሌለው መንግስት ተብዬው ከወዲሁ ይወቀው የኢትዮጵያን ልኡላዊነት የጥቁር አፍሪካን መብት ማስበላቱ ቀርቶ ይሄ ለውጥ አሁን ባለው ቁመና ስሙኒ አያወጣም,0
ጠቅላይ ሚኒስትር አቢይ ያልደመሩት የኢትዮጵያ ሴቶች የሰላም ጥያቄ በህሊና ብርሀኑ,0
ጠቅላላ ይዘቱን እስማማለሁ ነገር ግን ከአማራ ትክሻ ብቻ ሳይሆን ከመላው ኢትዮጵያ ጭቁን የዋህ ሀገር ወዳድ ህዝብ ትክሻ እንዲወርዱ አብሮ በመስራትና በመቻቻል ኢትዮጵያን መታደግ ግድ ይላል ❤,1
እግዚአብሄር ይስጥልን መልካም በአል,1
እዚህ ያሉት ተማሪዎች ተው ያላቸውን ፕሮክተር በጩቤ ወግተዋልየፀጥታ ሀይል ደብድበዋልመማር ካልፈለጉ ማስቆም የሚበጀው,0
ምን በክትክታ እንደተገረፈ ልጅ ያደርግሀል,0
ይኼ ሰው ምንድነው ሚያጨሰው,0
በተለመደው ቁጥር ልምድ በመውሰድ በማቀናጀት ስልትን ብንጠቀም ከእልፍ በለይ ለሰየሙት ስያሚወች በተለመደው ቁጥር ለነ ሚሊወን ቢሌወን ትሪሊወን ወዘተ ቢሆን አንድ የግዝ ከመቶ ጋር ከተጨማሪ ሶስት መቶጋር ቢፃፍ,1
ኢሳ isa የሰራዊት ጌታ እግዚአብሄር— ህዝቤ ግብፅ የእጄም ስራ አሶር ርስቴም እስራኤል የተባረከ ይሁን ብሎ ይባርካቸዋልና በዚያ ቀን እስራኤል ለግብፅና ለአሶር ሶስተኛ ይሆናል በምድርም መካከል በረከት ይሆናል,1
